po_id,vendor_id,item_id,unit_price,qty,total,date,contract_id
PO000821,V008,ITEM0022,227.15,20,4542.98,2026-05-17,
PO000822,V013,ITEM0197,230.42,20,4608.32,2026-08-16,
PO000823,V001,ITEM0013,87.47,19,1662.02,2026-05-12,
PO000824,V019,ITEM0043,51.59,2,103.17,2026-03-12,
PO000825,V013,ITEM0171,382.78,25,9569.46,2026-05-02,
PO000826,V009,ITEM0087,208.65,18,3755.73,2026-05-14,
PO000827,V014,ITEM0064,436.99,27,11798.77,2026-07-12,
PO000828,V013,ITEM0141,204.28,29,5924.14,2026-03-14,C0007
PO000829,V012,ITEM0133,415.12,40,16604.65,2026-03-05,
PO000830,V018,ITEM0174,149.18,46,6862.37,2026-07-21,C0015
PO000831,V014,ITEM0149,111.54,44,4907.66,2026-06-27,
PO000832,V008,ITEM0077,324.1,43,13936.41,2026-07-10,
PO000833,V014,ITEM0007,359.46,37,13300.11,2026-03-26,
PO000834,V016,ITEM0119,10.97,33,361.94,2026-03-23,
PO000835,V019,ITEM0169,101.4,8,811.19,2026-05-24,
PO000836,V015,ITEM0018,378.48,23,8705.07,2026-07-17,
PO000837,V013,ITEM0170,150.23,14,2103.16,2026-04-04,
PO000838,V008,ITEM0138,353.88,13,4600.49,2026-08-08,
PO000839,V000,ITEM0012,266.49,3,799.48,2026-04-08,
PO000840,V003,ITEM0000,213.35,19,4053.73,2026-03-26,
PO000841,V002,ITEM0024,104.37,2,208.74,2026-05-11,
PO000842,V005,ITEM0040,485.83,31,15060.78,2026-04-22,
PO000843,V017,ITEM0178,124.45,14,1742.36,2026-04-08,
PO000844,V001,ITEM0173,451.04,5,2255.21,2026-03-31,
PO000845,V011,ITEM0050,311.52,3,934.55,2026-08-18,
PO000846,V003,ITEM0049,90.86,34,3089.39,2026-04-22,
PO000847,V001,ITEM0094,55.88,45,2514.43,2026-03-11,
PO000848,V004,ITEM0168,496.06,45,22322.89,2026-06-28,
PO000849,V013,ITEM0080,319.99,19,6079.75,2026-08-06,
PO000850,V005,ITEM0146,126.28,47,5935.38,2026-03-01,
PO000851,V019,ITEM0113,488.82,37,18086.17,2026-03-13,
PO000852,V004,ITEM0012,273.56,20,5471.11,2026-06-20,
PO000853,V019,ITEM0062,437.51,9,3937.59,2026-03-20,
PO000854,V011,ITEM0167,186.25,8,1490.03,2026-06-30,
PO000855,V016,ITEM0149,108.98,29,3160.48,2026-05-08,
PO000856,V005,ITEM0010,200.96,19,3818.3,2026-06-29,
PO000857,V006,ITEM0151,59.89,29,1736.81,2026-07-14,C0010
PO000858,V018,ITEM0023,135.44,18,2437.84,2026-04-26,
PO000859,V005,ITEM0172,71.25,11,783.74,2026-06-23,
PO000860,V019,ITEM0199,188.57,17,3205.71,2026-04-15,
PO000861,V003,ITEM0015,212.7,46,9784.14,2026-06-09,
PO000862,V012,ITEM0183,472.13,20,9442.62,2026-05-13,
PO000863,V008,ITEM0113,511.93,11,5631.18,2026-03-11,
PO000864,V002,ITEM0038,397.72,9,3579.44,2026-05-06,
PO000865,V015,ITEM0095,297.39,34,10111.41,2026-04-12,
PO000866,V006,ITEM0170,149.2,2,298.4,2026-06-22,
PO000867,V010,ITEM0024,109.69,25,2742.19,2026-03-19,C0022
PO000868,V018,ITEM0121,450.62,48,21629.84,2026-05-27,
PO000869,V011,ITEM0089,377.38,44,16604.66,2026-03-02,
PO000870,V006,ITEM0051,40.82,7,285.72,2026-07-13,
PO000871,V000,ITEM0172,68.48,4,273.92,2026-08-22,
PO000872,V007,ITEM0124,64.06,2,128.12,2026-07-19,
PO000873,V013,ITEM0091,353.12,15,5296.79,2026-08-04,
PO000874,V013,ITEM0104,22.17,33,731.54,2026-03-09,
PO000875,V002,ITEM0143,440.9,10,4408.99,2026-04-30,
PO000876,V015,ITEM0174,140.31,40,5612.3,2026-07-06,
PO000877,V008,ITEM0065,85.93,8,687.45,2026-07-26,
PO000878,V008,ITEM0021,288.49,27,7789.22,2026-03-15,
PO000879,V011,ITEM0140,212.15,18,3818.73,2026-05-03,
PO000880,V007,ITEM0149,144.49,13,1878.35,2026-07-01,
PO000881,V012,ITEM0074,405.38,23,9323.78,2026-05-12,
PO000882,V002,ITEM0062,441.85,27,11930.01,2026-07-09,
PO000883,V001,ITEM0119,11.28,6,67.71,2026-07-13,
PO000884,V015,ITEM0017,21.99,13,285.82,2026-07-10,
PO000885,V004,ITEM0028,234.87,41,9629.55,2026-03-28,
PO000886,V018,ITEM0155,241.87,7,1693.1,2026-05-02,
PO000887,V015,ITEM0191,40.37,32,1291.71,2026-04-20,
PO000888,V016,ITEM0083,484.91,11,5333.99,2026-05-04,
PO000889,V015,ITEM0085,245.96,19,4673.31,2026-08-16,
PO000890,V009,ITEM0167,173.27,29,5024.88,2026-03-23,
PO000891,V008,ITEM0093,75.15,24,1803.53,2026-04-01,
PO000892,V006,ITEM0189,81.84,23,1882.39,2026-04-10,
PO000893,V001,ITEM0056,156.29,10,1562.92,2026-03-19,
PO000894,V008,ITEM0045,428.76,23,9861.52,2026-05-09,
PO000895,V004,ITEM0040,482.43,23,11095.96,2026-08-02,
PO000896,V014,ITEM0105,271.45,1,271.45,2026-07-10,
PO000897,V010,ITEM0026,231.96,12,2783.57,2026-03-17,
PO000898,V006,ITEM0107,17.39,14,243.51,2026-07-11,
PO000899,V011,ITEM0065,89.38,45,4021.97,2026-06-11,
PO000900,V008,ITEM0156,13.82,12,165.89,2026-04-27,
PO000901,V014,ITEM0152,213.16,30,6394.74,2026-07-23,
PO000902,V015,ITEM0068,422.35,48,20272.96,2026-08-21,
PO000903,V002,ITEM0003,440.12,26,11443.07,2026-06-09,
PO000904,V010,ITEM0050,313.94,36,11301.96,2026-04-10,
PO000905,V016,ITEM0039,167.04,45,7516.93,2026-03-10,
PO000906,V003,ITEM0139,165.51,16,2648.17,2026-05-19,C0011
PO000907,V007,ITEM0064,448.57,41,18391.28,2026-04-03,
PO000908,V017,ITEM0172,72.3,38,2747.48,2026-07-14,
PO000909,V000,ITEM0015,215.86,15,3237.93,2026-03-28,
PO000910,V013,ITEM0029,73.94,9,665.5,2026-05-22,
PO000911,V005,ITEM0018,395.46,7,2768.22,2026-05-26,
PO000912,V011,ITEM0198,40.05,22,881.05,2026-04-10,
PO000913,V006,ITEM0014,443.98,7,3107.88,2026-08-01,
PO000914,V010,ITEM0156,14.08,37,521.03,2026-07-12,
PO000915,V012,ITEM0139,209.61,25,5240.23,2026-05-20,
PO000916,V015,ITEM0005,65.14,41,2670.72,2026-04-19,
PO000917,V007,ITEM0113,471.04,10,4710.45,2026-03-18,
PO000918,V014,ITEM0147,274.48,41,11253.68,2026-05-16,
PO000919,V011,ITEM0153,98.9,23,2274.8,2026-06-21,
PO000920,V005,ITEM0130,496.03,20,9920.52,2026-08-05,
PO000921,V016,ITEM0136,462.04,45,20791.87,2026-04-16,
PO000922,V002,ITEM0116,138.87,29,4027.32,2026-06-17,
PO000923,V013,ITEM0101,314.8,5,1574.0,2026-07-08,
PO000924,V009,ITEM0091,353.0,9,3177.04,2026-03-03,
PO000925,V018,ITEM0087,200.33,12,2403.93,2026-07-11,
PO000926,V018,ITEM0151,60.9,22,1339.84,2026-04-05,
PO000927,V019,ITEM0140,212.2,48,10185.64,2026-06-26,
PO000928,V003,ITEM0191,41.86,45,1883.85,2026-07-12,
PO000929,V017,ITEM0186,155.8,24,3739.31,2026-08-17,
PO000930,V010,ITEM0079,452.71,31,14033.91,2026-04-16,
PO000931,V002,ITEM0011,479.16,38,18208.1,2026-08-12,
PO000932,V010,ITEM0193,132.44,1,132.44,2026-06-22,
PO000933,V008,ITEM0025,10.66,7,74.63,2026-06-05,
PO000934,V007,ITEM0027,162.19,15,2432.89,2026-07-15,
PO000935,V014,ITEM0107,17.05,33,562.71,2026-06-17,
PO000936,V005,ITEM0176,209.9,4,839.59,2026-08-25,
PO000937,V019,ITEM0176,215.22,32,6887.12,2026-08-07,C0025
PO000938,V001,ITEM0029,72.54,42,3046.8,2026-03-09,
PO000939,V005,ITEM0124,65.92,36,2373.06,2026-04-05,
PO000940,V008,ITEM0043,51.8,9,466.24,2026-06-16,
PO000941,V004,ITEM0175,207.03,32,6625.04,2026-06-02,
PO000942,V006,ITEM0061,453.3,33,14958.97,2026-06-10,
PO000943,V005,ITEM0019,168.65,35,5902.73,2026-08-16,
PO000944,V010,ITEM0053,104.21,36,3751.65,2026-05-16,
PO000945,V003,ITEM0065,86.86,26,2258.42,2026-03-25,C0026
PO000946,V003,ITEM0070,102.99,45,4634.48,2026-05-27,C0023
PO000947,V009,ITEM0018,383.64,8,3069.1,2026-04-30,
PO000948,V015,ITEM0135,70.46,33,2325.11,2026-08-22,
PO000949,V006,ITEM0008,444.78,38,16901.48,2026-04-16,
PO000950,V019,ITEM0186,149.48,20,2989.56,2026-05-07,
PO000951,V007,ITEM0032,276.47,31,8570.46,2026-04-10,
PO000952,V002,ITEM0104,21.26,41,871.63,2026-03-08,
PO000953,V019,ITEM0080,318.25,2,636.5,2026-07-04,
PO000954,V016,ITEM0059,494.91,4,1979.64,2026-05-15,
PO000955,V009,ITEM0104,23.02,17,391.38,2026-06-30,
PO000956,V001,ITEM0021,308.02,32,9856.5,2026-03-13,
PO000957,V009,ITEM0006,26.23,24,629.44,2026-06-05,
PO000958,V008,ITEM0007,373.2,22,8210.45,2026-04-11,
PO000959,V018,ITEM0175,215.36,16,3445.82,2026-04-26,
PO000960,V006,ITEM0188,466.59,49,22862.73,2026-06-13,
PO000961,V013,ITEM0175,205.15,40,8205.82,2026-08-15,
PO000962,V013,ITEM0030,67.37,19,1280.02,2026-06-24,
PO000963,V003,ITEM0125,90.96,18,1637.21,2026-03-26,
PO000964,V003,ITEM0187,466.4,46,21454.23,2026-08-22,
PO000965,V019,ITEM0152,207.56,25,5188.94,2026-05-25,
PO000966,V019,ITEM0105,279.98,35,9799.13,2026-08-04,
PO000967,V005,ITEM0057,432.47,43,18596.37,2026-07-17,
PO000968,V001,ITEM0070,99.27,48,4765.15,2026-07-12,
PO000969,V011,ITEM0080,318.29,3,954.88,2026-07-07,
PO000970,V013,ITEM0161,273.04,14,3822.63,2026-06-09,
PO000971,V010,ITEM0072,588.94,23,13545.63,2026-03-18,
PO000972,V018,ITEM0014,611.48,39,23847.85,2026-04-11,
PO000973,V014,ITEM0165,455.31,7,3187.17,2026-03-05,
PO000974,V015,ITEM0102,168.6,2,337.21,2026-05-15,
PO000975,V014,ITEM0172,73.65,31,2283.11,2026-07-17,
PO000976,V013,ITEM0035,24.2,33,798.67,2026-08-03,
PO000977,V000,ITEM0142,275.66,24,6615.74,2026-07-25,
PO000978,V008,ITEM0180,379.16,47,17820.44,2026-04-24,
PO000979,V008,ITEM0106,367.69,22,8089.24,2026-04-03,
PO000980,V017,ITEM0105,266.95,13,3470.34,2026-02-27,
PO000981,V001,ITEM0123,225.05,38,8551.77,2026-04-10,
PO000982,V006,ITEM0128,423.16,15,6347.42,2026-03-30,
PO000983,V012,ITEM0132,11.24,10,112.4,2026-08-02,
PO000984,V019,ITEM0193,162.05,27,4375.48,2026-03-29,
PO000985,V005,ITEM0000,232.71,25,5817.64,2026-04-12,
PO000986,V014,ITEM0122,327.03,47,15370.58,2026-06-12,
PO000987,V001,ITEM0173,484.53,15,7267.88,2026-05-30,
PO000988,V013,ITEM0123,235.85,41,9669.92,2026-05-20,
PO000989,V009,ITEM0005,63.81,35,2233.46,2026-06-10,
PO000990,V009,ITEM0192,440.09,32,14083.0,2026-03-16,
PO000991,V001,ITEM0096,210.17,16,3362.8,2026-04-03,
PO000992,V013,ITEM0171,420.22,38,15968.31,2026-03-28,
PO000993,V011,ITEM0109,465.54,37,17224.99,2026-08-04,
PO000994,V005,ITEM0083,510.62,7,3574.33,2026-03-30,
PO000995,V000,ITEM0055,451.49,16,7223.88,2026-04-14,
PO000996,V008,ITEM0030,69.78,15,1046.72,2026-03-28,
PO000997,V007,ITEM0045,463.2,5,2315.99,2026-06-14,
PO000998,V018,ITEM0150,278.01,49,13622.35,2026-08-22,
PO000999,V016,ITEM0112,99.62,18,1793.23,2026-04-09,
PO001000,V002,ITEM0178,151.7,28,4247.53,2026-03-15,
PO001001,V007,ITEM0184,446.86,41,18321.3,2026-08-22,
PO001002,V003,ITEM0079,458.79,30,13763.69,2026-03-15,
PO001003,V009,ITEM0015,213.43,9,1920.89,2026-03-04,
PO001004,V017,ITEM0195,98.19,14,1374.68,2026-04-19,
PO001005,V015,ITEM0136,424.79,50,21239.7,2026-08-19,
PO001006,V012,ITEM0011,500.01,2,1000.02,2026-04-08,
PO001007,V008,ITEM0179,149.87,36,5395.42,2026-03-11,
PO001008,V011,ITEM0091,374.59,43,16107.25,2026-04-21,
PO001009,V017,ITEM0191,39.25,44,1727.11,2026-05-15,
PO001010,V007,ITEM0061,444.21,8,3553.64,2026-06-10,
PO001011,V001,ITEM0051,41.16,36,1481.78,2026-08-13,
PO001012,V018,ITEM0186,152.94,18,2753.0,2026-07-19,
PO001013,V011,ITEM0135,70.68,19,1342.92,2026-04-22,
PO001014,V012,ITEM0123,237.57,17,4038.66,2026-05-15,
PO001015,V008,ITEM0125,87.61,1,87.61,2026-08-06,
PO001016,V018,ITEM0036,190.28,38,7230.6,2026-05-30,
PO001017,V011,ITEM0041,354.29,35,12400.02,2026-05-22,
PO001018,V007,ITEM0089,396.72,1,396.72,2026-07-17,
PO001019,V005,ITEM0039,156.74,26,4075.36,2026-05-15,
PO001020,V011,ITEM0013,85.69,4,342.78,2026-04-20,
PO001021,V015,ITEM0150,296.63,29,8602.2,2026-03-06,
PO001022,V018,ITEM0182,405.86,25,10146.39,2026-08-01,
PO001023,V010,ITEM0199,187.55,31,5814.18,2026-03-29,
PO001024,V018,ITEM0005,62.59,47,2941.66,2026-06-14,
PO001025,V004,ITEM0075,61.67,12,739.99,2026-07-15,
PO001026,V006,ITEM0187,462.75,31,14345.24,2026-03-26,
PO001027,V007,ITEM0081,19.6,49,960.22,2026-06-23,
PO001028,V017,ITEM0010,193.16,18,3476.82,2026-08-18,
PO001029,V002,ITEM0142,284.29,1,284.29,2026-06-30,
PO001030,V002,ITEM0187,479.84,27,12955.81,2026-03-02,
PO001031,V010,ITEM0012,256.77,23,5905.74,2026-03-19,
PO001032,V000,ITEM0165,455.05,40,18202.11,2026-04-22,
PO001033,V007,ITEM0031,30.72,1,30.72,2026-06-27,
PO001034,V018,ITEM0135,75.38,38,2864.43,2026-04-21,
PO001035,V003,ITEM0015,200.61,47,9428.55,2026-05-09,
PO001036,V014,ITEM0046,249.04,29,7222.04,2026-05-11,
PO001037,V009,ITEM0024,106.47,4,425.89,2026-06-28,
PO001038,V012,ITEM0186,170.02,10,1700.16,2026-07-24,
PO001039,V016,ITEM0128,459.49,13,5973.34,2026-08-11,
PO001040,V011,ITEM0034,493.06,18,8875.05,2026-06-11,
PO001041,V008,ITEM0066,212.54,2,425.09,2026-07-02,
PO001042,V002,ITEM0177,184.89,44,8135.1,2026-08-14,
PO001043,V012,ITEM0150,277.02,25,6925.55,2026-04-14,
PO001044,V004,ITEM0147,269.33,28,7541.11,2026-07-28,
PO001045,V001,ITEM0159,183.38,13,2383.93,2026-08-13,
PO001046,V019,ITEM0114,29.04,16,464.7,2026-04-02,
PO001047,V017,ITEM0099,437.89,40,17515.52,2026-06-15,
PO001048,V007,ITEM0041,371.04,38,14099.4,2026-06-16,
PO001049,V014,ITEM0056,156.67,23,3603.37,2026-05-04,
PO001050,V001,ITEM0038,427.12,18,7688.14,2026-06-05,
PO001051,V012,ITEM0159,199.47,47,9374.87,2026-03-19,
PO001052,V006,ITEM0028,239.2,15,3588.01,2026-04-30,
PO001053,V006,ITEM0156,14.03,40,561.36,2026-08-02,C0039
PO001054,V002,ITEM0022,232.2,8,1857.62,2026-03-06,
PO001055,V003,ITEM0107,17.43,7,121.99,2026-08-10,
PO001056,V016,ITEM0033,227.57,26,5916.94,2026-08-17,C0028
PO001057,V008,ITEM0030,69.7,5,348.49,2026-04-27,
PO001058,V003,ITEM0185,48.88,22,1075.27,2026-07-03,
PO001059,V018,ITEM0138,367.27,40,14690.76,2026-08-06,
PO001060,V002,ITEM0179,158.98,4,635.92,2026-04-07,
PO001061,V004,ITEM0128,433.43,12,5201.17,2026-04-01,
PO001062,V000,ITEM0041,359.74,34,12231.01,2026-06-12,
PO001063,V004,ITEM0172,73.97,10,739.72,2026-05-20,
PO001064,V015,ITEM0069,170.46,38,6477.66,2026-03-24,
PO001065,V000,ITEM0145,286.86,50,14342.84,2026-08-22,
PO001066,V000,ITEM0128,461.62,8,3692.99,2026-06-27,
PO001067,V002,ITEM0198,40.12,11,441.31,2026-04-06,
PO001068,V013,ITEM0122,329.94,29,9568.29,2026-05-25,
PO001069,V007,ITEM0014,477.57,39,18625.39,2026-05-25,
PO001070,V016,ITEM0183,478.12,30,14343.55,2026-08-10,
PO001071,V009,ITEM0173,472.04,10,4720.41,2026-05-06,
PO001072,V010,ITEM0017,22.24,39,867.27,2026-06-16,
PO001073,V009,ITEM0020,92.86,29,2692.88,2026-07-18,
PO001074,V010,ITEM0163,132.39,23,3045.05,2026-05-20,
PO001075,V007,ITEM0190,147.46,14,2064.38,2026-05-28,
PO001076,V015,ITEM0134,253.64,4,1014.55,2026-08-16,
PO001077,V006,ITEM0170,152.78,16,2444.51,2026-05-13,
PO001078,V015,ITEM0014,466.98,8,3735.84,2026-05-07,
PO001079,V015,ITEM0006,27.49,2,54.98,2026-05-25,
PO001080,V013,ITEM0115,143.67,27,3878.97,2026-07-16,
PO001081,V015,ITEM0074,398.11,7,2786.75,2026-04-10,
PO001082,V001,ITEM0028,236.43,42,9930.02,2026-05-30,
PO001083,V001,ITEM0087,217.3,19,4128.64,2026-06-17,
PO001084,V007,ITEM0179,161.44,42,6780.61,2026-03-22,
PO001085,V017,ITEM0132,11.7,12,140.4,2026-08-11,
PO001086,V004,ITEM0139,166.34,37,6154.61,2026-07-01,
PO001087,V001,ITEM0117,77.03,40,3081.2,2026-08-12,
PO001088,V001,ITEM0156,14.07,16,225.13,2026-02-28,
PO001089,V017,ITEM0024,101.95,6,611.72,2026-03-31,
PO001090,V017,ITEM0175,217.31,50,10865.46,2026-05-16,
PO001091,V015,ITEM0105,280.49,3,841.48,2026-06-15,
PO001092,V010,ITEM0031,30.42,31,942.88,2026-07-10,
PO001093,V002,ITEM0172,74.19,18,1335.45,2026-05-21,
PO001094,V001,ITEM0102,168.49,34,5728.82,2026-05-23,
PO001095,V015,ITEM0026,226.41,38,8603.58,2026-04-20,
PO001096,V019,ITEM0121,474.84,36,17094.3,2026-03-18,
PO001097,V019,ITEM0032,276.05,27,7453.25,2026-06-23,
PO001098,V001,ITEM0166,256.03,9,2304.27,2026-07-05,
PO001099,V004,ITEM0190,142.43,3,427.28,2026-03-18,
PO001100,V012,ITEM0158,418.93,35,14662.72,2026-04-21,
PO001101,V018,ITEM0196,73.94,3,221.83,2026-05-13,
PO001102,V015,ITEM0114,31.62,3,94.87,2026-03-08,
PO001103,V013,ITEM0042,51.76,4,207.05,2026-05-02,
PO001104,V001,ITEM0028,230.0,36,8279.97,2026-06-27,
PO001105,V013,ITEM0183,474.8,35,16618.04,2026-05-29,
PO001106,V015,ITEM0109,475.09,31,14727.76,2026-04-05,C0009
PO001107,V015,ITEM0050,317.9,26,8265.45,2026-05-11,
PO001108,V012,ITEM0131,441.05,29,12790.36,2026-07-01,
PO001109,V004,ITEM0108,248.13,38,9428.97,2026-03-09,
PO001110,V014,ITEM0132,11.17,21,234.48,2026-08-12,C0037
PO001111,V001,ITEM0192,427.03,42,17935.4,2026-04-01,
PO001112,V006,ITEM0024,106.55,6,639.29,2026-07-01,
PO001113,V003,ITEM0042,77.52,41,3178.26,2026-05-01,
PO001114,V007,ITEM0001,25.38,7,177.63,2026-07-14,
PO001115,V017,ITEM0044,85.03,9,765.3,2026-06-01,
PO001116,V016,ITEM0192,409.81,15,6147.22,2026-08-22,
PO001117,V019,ITEM0196,72.88,44,3206.87,2026-05-29,
PO001118,V001,ITEM0140,224.47,1,224.47,2026-03-19,
PO001119,V004,ITEM0184,446.27,25,11156.71,2026-03-21,
PO001120,V005,ITEM0098,243.87,10,2438.75,2026-06-12,
PO001121,V019,ITEM0058,407.05,40,16282.15,2026-03-07,
PO001122,V005,ITEM0049,95.23,4,380.93,2026-04-29,
PO001123,V000,ITEM0093,76.31,5,381.53,2026-07-10,
PO001124,V018,ITEM0178,127.68,15,1915.14,2026-07-25,
PO001125,V007,ITEM0010,208.52,24,5004.47,2026-05-30,
PO001126,V006,ITEM0009,474.33,17,8063.62,2026-08-07,
PO001127,V014,ITEM0102,162.07,5,810.36,2026-03-06,
PO001128,V009,ITEM0102,165.19,46,7598.62,2026-04-03,
PO001129,V014,ITEM0010,195.76,12,2349.06,2026-03-17,
PO001130,V011,ITEM0063,384.71,37,14234.33,2026-04-22,
PO001131,V004,ITEM0167,186.67,19,3546.74,2026-06-19,
PO001132,V010,ITEM0136,432.2,34,14694.74,2026-08-25,
PO001133,V010,ITEM0100,183.06,41,7505.3,2026-07-19,C0017
PO001134,V018,ITEM0144,262.26,22,5769.8,2026-05-26,
PO001135,V001,ITEM0061,479.58,44,21101.38,2026-05-21,C0020
PO001136,V002,ITEM0123,223.31,10,2233.11,2026-08-11,
PO001137,V010,ITEM0127,133.16,34,4527.51,2026-08-10,
PO001138,V009,ITEM0070,99.59,43,4282.4,2026-05-21,
PO001139,V017,ITEM0027,162.52,37,6013.29,2026-08-15,
PO001140,V018,ITEM0050,308.1,8,2464.83,2026-04-07,
PO001141,V011,ITEM0079,440.23,46,20250.63,2026-05-15,
PO001142,V012,ITEM0048,248.4,43,10681.11,2026-07-19,
PO001143,V016,ITEM0168,701.58,39,27361.56,2026-04-04,
PO001144,V011,ITEM0191,40.01,8,320.09,2026-07-26,
PO001145,V008,ITEM0096,215.5,25,5387.42,2026-06-20,
PO001146,V016,ITEM0037,479.72,20,9594.46,2026-05-16,
PO001147,V006,ITEM0150,297.28,38,11296.47,2026-05-21,
PO001148,V013,ITEM0074,422.15,50,21107.38,2026-07-25,
PO001149,V011,ITEM0029,71.1,45,3199.63,2026-08-17,
PO001150,V011,ITEM0076,391.6,34,13314.51,2026-05-26,
PO001151,V018,ITEM0008,433.05,50,21652.57,2026-04-14,
PO001152,V008,ITEM0064,435.65,25,10891.34,2026-03-06,
PO001153,V018,ITEM0169,141.41,45,6363.65,2026-03-17,
PO001154,V014,ITEM0072,481.66,26,12523.11,2026-05-06,
PO001155,V018,ITEM0120,209.34,3,628.01,2026-03-04,
PO001156,V000,ITEM0001,25.98,19,493.66,2026-04-24,
PO001157,V007,ITEM0028,237.18,38,9012.92,2026-06-22,
PO001158,V002,ITEM0051,38.84,5,194.19,2026-05-19,
PO001159,V013,ITEM0037,466.37,12,5596.4,2026-04-17,
PO001160,V011,ITEM0057,410.76,40,16430.52,2026-04-23,
PO001161,V015,ITEM0009,517.04,17,8789.75,2026-07-09,
PO001162,V019,ITEM0039,167.97,17,2855.51,2026-03-11,
PO001163,V009,ITEM0137,57.2,1,57.2,2026-05-06,
PO001164,V006,ITEM0047,22.3,12,267.55,2026-06-25,
PO001165,V010,ITEM0107,17.98,1,17.98,2026-04-18,
PO001166,V003,ITEM0028,224.02,8,1792.17,2026-07-01,
PO001167,V013,ITEM0186,150.45,18,2708.08,2026-06-16,
PO001168,V001,ITEM0124,67.88,21,1425.47,2026-03-05,
PO001169,V010,ITEM0067,471.79,4,1887.16,2026-02-28,
PO001170,V015,ITEM0040,455.76,17,7747.87,2026-08-08,
PO001171,V009,ITEM0021,306.76,3,920.28,2026-03-27,
PO001172,V010,ITEM0009,489.49,31,15174.24,2026-05-19,
PO001173,V004,ITEM0080,341.9,36,12308.47,2026-04-12,
PO001174,V018,ITEM0148,99.18,9,892.65,2026-04-02,
PO001175,V005,ITEM0056,160.39,40,6415.56,2026-03-23,
PO001176,V002,ITEM0157,160.98,40,6439.37,2026-03-29,
PO001177,V018,ITEM0061,472.97,29,13716.15,2026-03-29,
PO001178,V016,ITEM0135,71.16,13,925.1,2026-03-27,
PO001179,V005,ITEM0113,509.32,34,17317.01,2026-05-15,
PO001180,V018,ITEM0199,181.93,2,363.85,2026-07-20,
PO001181,V012,ITEM0081,19.87,50,993.62,2026-08-10,
PO001182,V005,ITEM0085,224.78,20,4495.51,2026-05-19,
PO001183,V009,ITEM0096,221.39,5,1106.96,2026-05-15,
PO001184,V005,ITEM0015,265.98,16,4255.62,2026-06-22,
PO001185,V005,ITEM0189,84.33,27,2276.82,2026-03-29,
PO001186,V012,ITEM0103,87.55,41,3589.37,2026-08-25,
PO001187,V014,ITEM0143,480.04,9,4320.34,2026-03-20,
PO001188,V016,ITEM0195,101.68,46,4677.2,2026-07-04,
PO001189,V006,ITEM0071,376.94,32,12062.17,2026-04-04,
PO001190,V010,ITEM0054,51.13,1,51.13,2026-07-13,
PO001191,V013,ITEM0003,446.52,40,17860.9,2026-07-04,
PO001192,V017,ITEM0041,361.08,21,7582.78,2026-06-18,
PO001193,V014,ITEM0027,164.26,42,6898.95,2026-06-07,
PO001194,V019,ITEM0135,104.55,4,418.2,2026-04-24,
PO001195,V006,ITEM0065,91.33,49,4475.19,2026-08-08,
PO001196,V018,ITEM0125,93.58,20,1871.61,2026-03-25,
PO001197,V017,ITEM0043,55.03,25,1375.76,2026-07-10,
PO001198,V006,ITEM0121,457.3,39,17834.65,2026-03-23,
PO001199,V004,ITEM0071,352.94,24,8470.46,2026-08-25,
PO001200,V006,ITEM0134,248.55,27,6710.96,2026-04-16,
PO001201,V009,ITEM0021,297.33,32,9514.43,2026-03-18,
PO001202,V004,ITEM0192,443.59,47,20848.61,2026-06-07,
PO001203,V012,ITEM0021,296.67,18,5340.09,2026-08-24,
PO001204,V018,ITEM0145,301.95,40,12077.89,2026-05-30,
PO001205,V006,ITEM0058,416.17,19,7907.3,2026-02-28,
PO001206,V004,ITEM0041,353.56,48,16971.09,2026-06-14,
PO001207,V008,ITEM0081,18.7,32,598.41,2026-07-03,
PO001208,V019,ITEM0137,59.27,24,1422.43,2026-07-01,
PO001209,V010,ITEM0197,228.29,17,3880.89,2026-05-04,
PO001210,V016,ITEM0123,235.35,37,8708.04,2026-04-19,
PO001211,V017,ITEM0058,382.96,21,8042.2,2026-08-22,
PO001212,V003,ITEM0173,475.86,40,19034.41,2026-04-20,
PO001213,V002,ITEM0068,433.1,19,8228.86,2026-05-07,
PO001214,V013,ITEM0013,88.27,16,1412.27,2026-06-30,
PO001215,V013,ITEM0098,185.43,28,5192.01,2026-03-14,
PO001216,V016,ITEM0136,431.63,3,1294.9,2026-03-11,
PO001217,V014,ITEM0197,222.38,5,1111.91,2026-03-06,
PO001218,V005,ITEM0148,96.73,30,2902.01,2026-07-11,
PO001219,V002,ITEM0077,337.58,22,7426.84,2026-04-02,
PO001220,V008,ITEM0021,292.12,6,1752.75,2026-03-26,
PO001221,V012,ITEM0087,202.87,30,6086.19,2026-03-27,
PO001222,V010,ITEM0137,60.41,20,1208.28,2026-03-29,C0022
PO001223,V010,ITEM0060,83.04,11,913.42,2026-06-07,
PO001224,V017,ITEM0004,237.17,36,8537.98,2026-07-05,
PO001225,V019,ITEM0037,450.39,47,21168.25,2026-07-24,
PO001226,V007,ITEM0057,587.07,4,2348.26,2026-04-11,
PO001227,V001,ITEM0176,221.86,30,6655.91,2026-07-15,
PO001228,V013,ITEM0095,299.83,32,9594.71,2026-04-07,
PO001229,V010,ITEM0185,52.65,9,473.82,2026-04-10,
PO001230,V008,ITEM0038,392.6,42,16489.26,2026-04-19,
PO001231,V007,ITEM0119,11.18,33,368.89,2026-05-19,
PO001232,V012,ITEM0061,486.08,40,19443.08,2026-05-13,
